review_id,user_id,business_id,stars,year
wCWHjgeVkYKECx42vTsxDw,3AtrhqH0LHTq6uG8Inu_xg,jTI5Xjk27An8ceJ6VwpXiQ,3,2013
4M_HiLS_WdtOt82SpcMAMw,oVfnZ8K2HISGg40-CJ37GQ,D5V0Fawd6ODVgqCY8xngsw,2,2016
wytifRJVy1xrG-ejIrA4sw,Hh9PeWK-9I0V0g053JosvQ,jTI5Xjk27An8ceJ6VwpXiQ,5,2015
Byyw5tlqJeuiEw-scxtXkQ,LqKf81axA6Kl2BDP_I6eFw,D5V0Fawd6ODVgqCY8xngsw,5,2018
AZYOg0KBEpotHS7ctjwGWw,KxrTQnzr83z0HZnrAkkeGQ,D5V0Fawd6ODVgqCY8xngsw,3,2013
9fe28udUTSQhcbe9wqo7VQ,qdEBmiW-wWs1uNY8vfwzSw,jTI5Xjk27An8ceJ6VwpXiQ,4,2011
Ud3V9OOCKI-GHRlwWjT6jA,CucV50RlR_0lpS8PQBy6ww,zJErbOQMKX-MwHs_ulV7DA,4,2017
xY5o8VmJpXlUcI2EpNv7Bw,ogZZtgi5C2JrC1eSz2WwMg,zJErbOQMKX-MwHs_ulV7DA,3,2015
wqXnLSB2T-D24e64tzFzmQ,0xapSfoASxW3pozvAK_DIQ,6I_DA3uqOox50rBvjrQ_-g,4,2013
0JBmQQQSpL3lHowafvRq_Q,k10o1KO2DL5igTgHjP-Ytw,D5V0Fawd6ODVgqCY8xngsw,5,2016
Ojaku3HzC1RhHxYrfd4O_g,cqC-0l_bLFYaOiTqh7VA8g,D5V0Fawd6ODVgqCY8xngsw,5,2015
FIOSAao02GXxddejPeHWmA,xXQCpHj0KU_dORHjS4SqaQ,6I_DA3uqOox50rBvjrQ_-g,4,2013
xdfCiJxCUSg4vieLR9OMoA,a8Vl5mgrJUh8Iu31JYJsYg,zJErbOQMKX-MwHs_ulV7DA,3,2012
qPIURTDRAwvLRSYiky3b6w,_eAI9Cj2wJBXQ2F5MYv2DA,2oav5QoWgnvTI2gO5xFMjw,5,2015
zdckHDRRWymuVuK_OUr6bA,x7bgYVhld9_Lgc5AhCATEQ,D5V0Fawd6ODVgqCY8xngsw,4,2016
373GEJVMZA_sk25vVUfGSQ,GO87hMVERsybclkkK-Ishg,D5V0Fawd6ODVgqCY8xngsw,4,2017
xYDgwQ135XDiImwDQYZPpw,u1Wk7ZtizPvvXz1VpXNG4w,2oav5QoWgnvTI2gO5xFMjw,5,2018
XkAMiPrqDf2UvpWuwtYODw,0d1Qa6dckkZ9UTK_1_eNTw,2oav5QoWgnvTI2gO5xFMjw,5,2012
6k4GhLI_AKi9yJY5J0FJRw,4r33dXcE1oYZxjONrhxTiA,2oav5QoWgnvTI2gO5xFMjw,5,2013
62nvI2G44Lu1hlJplKj0hw,gaSZ64VihdwhRogNkvAT1w,jTI5Xjk27An8ceJ6VwpXiQ,2,2016
BLbqRzxhmeWUKjeMZ0y7OQ,X_AIjoXuhJvYvGFU5sGcqg,zJErbOQMKX-MwHs_ulV7DA,4,2017
goNsCNa0x7eEPu7dizmnkw,VC77eKyi6jAx0Vxmps__bQ,2oav5QoWgnvTI2gO5xFMjw,5,2017
AieP8w8NgI9Y3l_AYsRDsw,5F8FSIhfByo3IxF4g8mvLQ,2oav5QoWgnvTI2gO5xFMjw,5,2013
gGYLG0qK1YHs-hea6rnMqg,XbVH_vnLNm3V2iAFxL-qBg,D5V0Fawd6ODVgqCY8xngsw,4,2017
LPWDJDDu7PwlJoFZSgpSEw,a_acUTy83yiKP-Q1xlHMbA,2oav5QoWgnvTI2gO5xFMjw,5,2015
aK66y_wk0pwYsoY-rVRvHQ,BPL8bDIem9Dfx6JeV8KJLg,jTI5Xjk27An8ceJ6VwpXiQ,4,2016
w6GjxImGx2Jtc7DmLJQ6EQ,6g7lk0cJb2dWRCHVlp7pcg,D5V0Fawd6ODVgqCY8xngsw,5,2017
UregBRB7Ep1XeGmZgg_cCg,m8VatvZNWOBVLSnZj1EXqA,jTI5Xjk27An8ceJ6VwpXiQ,4,2018
qiEqCqIjjm33eIUB_6uNyg,LSye-jcIviXLABO1XyeFlA,zJErbOQMKX-MwHs_ulV7DA,1,2016
tw3aK_JApmZpaSIeEEmK-w,uHyw5SjDJMGp29r5Gs3aZQ,2oav5QoWgnvTI2gO5xFMjw,1,2017
KyeEZqVdJeo0xG8-sLgUAg,FptfOeUnIWW3jX8_i6-rPQ,D5V0Fawd6ODVgqCY8xngsw,5,2017
ZkIVt4XPy_cVVJXIWM3g9w,hvzfGryi1CobBkGE15aVlw,D5V0Fawd6ODVgqCY8xngsw,3,2009
_AEnP6OHO1Y4qkSEgMDGcw,UZPDu9waE1zc9uA55J5vDQ,HsBN0LiWQnbcltRIOWOslg,4,2012
uXda4e4WP6-UdjVeH2hFjw,dc54EEOE-s77twBPzN_iCA,D5V0Fawd6ODVgqCY8xngsw,4,2015
N7JMOt9I1S-8lxZ8EueFMw,-YOWyjJ0bOdSN0LfDSLC4Q,zJErbOQMKX-MwHs_ulV7DA,2,2014
be46b4Yc79H9GXQeyAu31A,cekxG8kDgkC2lBucFA6y4g,6I_DA3uqOox50rBvjrQ_-g,4,2016
MhrlAgwVndrI4X9UiWbuAg,ERA4e6rMOLbKP58OM2NuFQ,zJErbOQMKX-MwHs_ulV7DA,5,2015
8x0YmyBVzhBIrQRH0GM0NA,iOpf8xY_AFgczS_8Pan5lQ,2oav5QoWgnvTI2gO5xFMjw,4,2015
9vqtI9VwSXxpxG3D5jnreg,Jtfz1WbIB_FtYDkO3MtRXg,D5V0Fawd6ODVgqCY8xngsw,4,2012
hA-R__0CFRSvtR6o_v-r9w,RmW8uYL31_SG6EsMIa4pSg,6I_DA3uqOox50rBvjrQ_-g,4,2015
-oRylrwa4PbXCjgiE5G71w,mH6PcHIijEEyoZMOLfSXdQ,jTI5Xjk27An8ceJ6VwpXiQ,3,2015
eTeec7nyDY_vhCWCYo_CPQ,lcuDvwFjgg9cHoiZhOJv4Q,jTI5Xjk27An8ceJ6VwpXiQ,4,2011
6A6nIV3qJ9Si5cSrcJWMiw,LFZ2NHhcsSxTsvbJWSHy6w,2oav5QoWgnvTI2gO5xFMjw,5,2013
rbYXTAnNARzDdO1toY6VTw,VunliyjON_4NJ4YFvcIadQ,D5V0Fawd6ODVgqCY8xngsw,5,2015
br1UoYSnE7QfFgDHoBvF-A,XKFLoZGYYI6QWA-cwAObBw,HsBN0LiWQnbcltRIOWOslg,4,2013
m5irpRX6GVX_QGvqmqhgDw,EQQ72oAe3XIMyJA1Y5KCtw,D5V0Fawd6ODVgqCY8xngsw,3,2012
rimw8wLfGSgjTqXa3RYryg,bGZxiuha2WfzhARYn6Kp2Q,2oav5QoWgnvTI2gO5xFMjw,2,2016
MGetaeLojHctVfyVg7pATA,kEENc2FV6gcmPTw9MXYFLA,zJErbOQMKX-MwHs_ulV7DA,1,2013
K7uDl5KA8EesSEaCOr4-kQ,rLwreaA5_cnyR61rUmhw8g,jTI5Xjk27An8ceJ6VwpXiQ,1,2016
8TA0LaekSbEKKkKTfxrgEw,T9b7lYhNTAr7PyL4x8mmIw,2oav5QoWgnvTI2gO5xFMjw,5,2017
MJEJwE2BqGUMnw6rCUn5UA,e8ctA42_X95wLlrf09YZQg,D5V0Fawd6ODVgqCY8xngsw,4,2011
aFvf0dRVYrJOeJZ7TS4xsw,NgIaz0UbYztCxYeZ2W3LAA,jTI5Xjk27An8ceJ6VwpXiQ,4,2015
uxE5yRYR98oPgc0AFCD26Q,hr5tUMCTC_W5arO5jznZzw,2oav5QoWgnvTI2gO5xFMjw,5,2013
KKmlAZhgkqAoRgxtqUOtQA,RkJOXXgXPCPgSneAGVUNxw,zJErbOQMKX-MwHs_ulV7DA,3,2013
PUbJBUNqcLyZe7-mJNa_fA,VLLYsn8-hXV89-pcicyetQ,zJErbOQMKX-MwHs_ulV7DA,5,2018
7qki0AGqYsWQzoY-OkcPMA,VsPKDXuYYA1UWWfzFxE20g,D5V0Fawd6ODVgqCY8xngsw,5,2018
hxJLzt590P0V70A9b5_WRw,Fio9RpyMAejPEsZhDFdb5w,D5V0Fawd6ODVgqCY8xngsw,4,2011
LjLEcnsuhX-Dg61QV0fEFg,8BY3eJjGWAD8bMyqTjtSmw,2oav5QoWgnvTI2gO5xFMjw,1,2015
zLbgO3KNFrkT1gS0bx-w_Q,blf0yPnQRAwGWIER-gp82Q,jTI5Xjk27An8ceJ6VwpXiQ,5,2016
lOCEUim41vrsloJcxHuFCw,sC1zh2QPFcvTBXYnLAtX8w,D5V0Fawd6ODVgqCY8xngsw,5,2016
ok_7gMo7Xn1tyAkW9jZEMw,fN8TlpCDV4HdNsJ6jNeuxA,D5V0Fawd6ODVgqCY8xngsw,2,2018
qK2L8Crw9HxcV4C0jsNz2g,uFtgL-t4bQJtGJwQW54tcQ,jTI5Xjk27An8ceJ6VwpXiQ,4,2011
wLgnVap25Ibes0x4jT0mFA,Mt4iYBMsNmsXLjHe4JIIEw,2oav5QoWgnvTI2gO5xFMjw,2,2015
_v9fGIniRcTYplEyn4pN7g,hcpn-rPiisLJJLq6Q2ahEA,2oav5QoWgnvTI2gO5xFMjw,5,2015
BB21hwUpmiuZGodIOw-Nuw,L4leugD_LTXAZwfIgQ0GYg,D5V0Fawd6ODVgqCY8xngsw,1,2014
gjrNM-A5_MN_J8XWi-UvmQ,TZelLnaGbHgaG7LBI6rfgg,zJErbOQMKX-MwHs_ulV7DA,1,2009
sZ0hb_ypQDwIeS_vvAxtww,2pcvD9llEw7k_NOqDOxzPQ,zJErbOQMKX-MwHs_ulV7DA,1,2016
RpqsZ1-m0_6PwaZMEnBBAw,QrIjF7MQJKJsWHOhMgNQSw,jTI5Xjk27An8ceJ6VwpXiQ,3,2015
aLH69wp0XECcg9szeii72w,jiDqMj5z-uaeABJd_j9dUA,6I_DA3uqOox50rBvjrQ_-g,2,2017
mBTgxRzL44C8zH7D-dB6og,5cKrkBcmHtNT9dV-Swk6xQ,zJErbOQMKX-MwHs_ulV7DA,2,2015
qMPd87JGzChi669BSxZeag,eAzEj3Qq6yvkbeTl4pGxcw,jTI5Xjk27An8ceJ6VwpXiQ,1,2013
b6vQdv_jtOR2YhMSWTDgyg,c0X2PrRdoi-xZQ6MkBzbog,jTI5Xjk27An8ceJ6VwpXiQ,4,2009
XuZ7wpVhAL3Ge_3_9YRgzA,hzMamwE6YLIGs7DHB44GbQ,D5V0Fawd6ODVgqCY8xngsw,3,2012
X5WpUo3CeZDAgzCWhKUhQQ,Z5uqR7U-s-YnSW67ak1XLw,D5V0Fawd6ODVgqCY8xngsw,3,2011
X9AGl-DtEGPXOiKWGoTKUg,KgBvQJRMMh9SPMTBbgpt-w,6I_DA3uqOox50rBvjrQ_-g,4,2012
N-IY21gSnsklV9IFEX5QOQ,GWsZR1uuSZcuChc8MKWtAw,zJErbOQMKX-MwHs_ulV7DA,5,2017
FvTHot1a6ve-VetQ3hEBFA,LU2BUW5uTqc_2DGjOO-78g,HsBN0LiWQnbcltRIOWOslg,5,2018
D3M-n4uEChdAxaaNnsk9sg,WHQtEmysHYwS1kwDj7X7Bg,2oav5QoWgnvTI2gO5xFMjw,1,2016
4TIyajXPBe2V_oKdhxy1LQ,8cRfVboGSLA_yc94mBwY-w,6I_DA3uqOox50rBvjrQ_-g,4,2009
L5x4vv_SHksAeCKnRWq4vQ,5r6mPAWQmz4uVnCHs_Wm7Q,6I_DA3uqOox50rBvjrQ_-g,4,2014
NK6XOo5GQzYHHI_LiKtHbA,E7iaEF2z2oGKdr5xYr_P4w,2oav5QoWgnvTI2gO5xFMjw,4,2014
PSQtFljhUeR1hX5ZDOQVhA,fV009FCU4AWtj6fld6fTDg,zJErbOQMKX-MwHs_ulV7DA,4,2017
w7pc36I9_NvAxBhU8x7h6w,S60KcYb_OXkXqBMHdlzFOw,D5V0Fawd6ODVgqCY8xngsw,5,2015
EHP8hp0cRHI68jjxG5F8dQ,Yp2Q9edRjg_uQzEtgRmDuA,jTI5Xjk27An8ceJ6VwpXiQ,5,2018
TZTYOARbcTZzg5ghOU6n_Q,7rZRJ39tnQJmM3qRJI-zPg,zJErbOQMKX-MwHs_ulV7DA,1,2010
7Mj-vrJ7URvRHG-WUX-wFg,gO9rlKy-ayKV1x_SEidIJA,HsBN0LiWQnbcltRIOWOslg,5,2015
2qa3LDKaXbfrycpZuS8yUQ,nWdm458bp6oyTUr-uyWHmQ,2oav5QoWgnvTI2gO5xFMjw,5,2018
Ih26rXwwMH8QuSyb89RNuw,jZT7yvZE-oCnj6x-XbuuOg,D5V0Fawd6ODVgqCY8xngsw,5,2018
VMhI6m5IByiI1wMG65VEsg,R7rRbP-3mtyd97E2VBl0uQ,2oav5QoWgnvTI2gO5xFMjw,5,2016
_k_NhGSlSb80PQu85bDGgA,HDpiD-dmXpDhTcPa38itKw,2oav5QoWgnvTI2gO5xFMjw,4,2017
HbuUTVz0b7ZPmQNK7c1MbA,pXusulbIqTM_CNvTaiO2Zg,2oav5QoWgnvTI2gO5xFMjw,2,2016
ApyOQNTxB8PVlF3LxqJHew,o-gSDuZVDSBAS8BdtYlshw,zJErbOQMKX-MwHs_ulV7DA,4,2016
Y2c3iJkEEhV7yUx6Zh2Jgw,pjst9TV92eOpUh9oYYemRg,D5V0Fawd6ODVgqCY8xngsw,4,2015
VMA12lZ7Vc9bwgdn_wqpPg,p7a4AZ00rqXEb1xOqusUvg,2oav5QoWgnvTI2gO5xFMjw,5,2013
as3NMxEBwRVc0cztfl-etw,3J-i6MHgLFh6mlcPLs2ZIw,D5V0Fawd6ODVgqCY8xngsw,1,2014
LElY4ORsb51zXlPndNe-rQ,1zEzFDSNRn2taDpD42zswA,2oav5QoWgnvTI2gO5xFMjw,4,2014
t61Mn2Dnsivpt47H6b5S1A,GXoxdyCgoEeHaUYIkZLeZQ,jTI5Xjk27An8ceJ6VwpXiQ,4,2016
dCUi0mfxGAp5i_ShQ463_A,XpE7ce5XwcaN8nZU0hC4Xw,6I_DA3uqOox50rBvjrQ_-g,5,2010
VOVo93Z1FB90fBq_hMrIsg,oO9B-lgxaUBO7ucDNv3iow,jTI5Xjk27An8ceJ6VwpXiQ,5,2016
SZMn7JYxSPQFtID1tEUsTQ,QckvcCq9_FT00_mjk7EOpw,D5V0Fawd6ODVgqCY8xngsw,5,2015
6mqWKBoQ1X3c1OBQp2FDLg,ZWZjcwp2mEWZXJiTo3tBDA,6I_DA3uqOox50rBvjrQ_-g,4,2009
9lZzGHtLbMaFDkC76Bhyxw,EBozJrcKS2uiGXkIc-dUsg,6I_DA3uqOox50rBvjrQ_-g,4,2015
mycCAXGOaMJ_9zhBuvDZ7Q,XqqPhDrzyeDqJDpqj6In9A,jTI5Xjk27An8ceJ6VwpXiQ,5,2015
b5PI26S4k8jccFQ_Fpdn8Q,JfagqWWZWoDld8jNroZhIQ,jTI5Xjk27An8ceJ6VwpXiQ,5,2015
GXWQPOoYiq5wZ8uWJi3rqg,3Z-wooiUsxyFFO8vqiVbJg,6I_DA3uqOox50rBvjrQ_-g,4,2015
JOtIZdD-suLHVohl_V2MVQ,RQLoA7Z_M5T8iYnsFHwzYg,D5V0Fawd6ODVgqCY8xngsw,4,2015
FutwV8eir709-7_Q-AzPEA,PkIJnk9BJGSrdQXIgoB6Pg,D5V0Fawd6ODVgqCY8xngsw,5,2017
FaigP4Ma-S_9ebV6XCoT4A,-cE3Jk2QQY_Muf8ziQ_53w,2oav5QoWgnvTI2gO5xFMjw,4,2018
_qC_FtxkYp-KC4nUtE5cLQ,Lp92WCLaTjLujs5bvsnNMQ,D5V0Fawd6ODVgqCY8xngsw,4,2010
CoJD2cgbpcp2UKa-zOnKGg,X7n1teFGQQZQNKkln2oa7Q,D5V0Fawd6ODVgqCY8xngsw,1,2011
lcyvgXXmGi2VCz849ee98g,_-8i0j_cBJc-ttRo3GddIA,HsBN0LiWQnbcltRIOWOslg,5,2016
poqQvJZsJoD1qacuuVheGA,hLKjPz11BznYjclomCEaQw,jTI5Xjk27An8ceJ6VwpXiQ,1,2017
Hvs96dEZ2Ky6gfjaWVl2ZA,a2Z7WMRby32eZdLGrJ4Hlw,jTI5Xjk27An8ceJ6VwpXiQ,2,2018
klrCmJEJdQG6kMePQtt2nQ,U_XWNoNL0A3tNhT5tDcHXg,D5V0Fawd6ODVgqCY8xngsw,5,2014
H70m7AfSwIJUHNUqg1GItQ,TEomiu3vsazInCWcG7yKLg,jTI5Xjk27An8ceJ6VwpXiQ,2,2011
MokysRdY6ZBMCtwHcaQYDw,aqlglHHHVOUuuB5B21VyAQ,2oav5QoWgnvTI2gO5xFMjw,5,2013
YFaMDl5p9hxnHVYUiCuPIA,jPlUzEQrNTSqTz4upOnkdA,D5V0Fawd6ODVgqCY8xngsw,3,2017
KGONCbhoib-soe4AV6bDTg,2OGgx4d-2R0Rk_dZ5HBpNw,jTI5Xjk27An8ceJ6VwpXiQ,2,2015
ReUEEksV8RQvcG49PeJj9w,g1BBslGW3QZJBY0nAA6keA,2oav5QoWgnvTI2gO5xFMjw,2,2013
